Reward,Got Flag
979.0,False
2473.0,False
2002.0,False
2551.0,False
2237.0,False
3259.0,False
2823.0,False
1810.0,False
2306.0,False
2266.0,False
2444.0,False
1932.0,False
2626.0,False
1031.0,False
1843.0,False
2252.0,False
2231.0,False
2649.0,False
2238.0,False
1451.0,False
2403.0,False
1148.0,False
3147.0,False
2234.0,False
1891.0,False
3426.0,False
2067.0,False
1439.0,False
1851.0,False
1234.0,False
2091.0,False
2107.0,False
2732.0,False
1597.0,False
1833.0,False
1855.0,False
2656.0,False
2848.0,False
2382.0,False
1445.0,False
2121.0,False
2417.0,False
2263.0,False
2518.0,False
2903.0,False
2385.0,False
2019.0,False
2368.0,False
1026.0,False
1412.0,False
1440.0,False
1587.0,False
2968.0,False
2005.0,False
1498.0,False
1956.0,False
2645.0,False
2926.0,False
1424.0,False
2681.0,False
2696.0,False
2038.0,False
1449.0,False
2211.0,False
2101.0,False
1391.0,False
1160.0,False
1828.0,False
2297.0,False
1676.0,False
3403.0,True
2381.0,False
3087.0,False
2640.0,False
1438.0,False
1853.0,False
1437.0,False
2498.0,False
1915.0,False
1985.0,False
1407.0,False
2642.0,False
1428.0,False
1831.0,False
1813.0,False
1881.0,False
2394.0,False
2236.0,False
1039.0,False
1417.0,False
1456.0,False
1514.0,False
2148.0,False
1454.0,False
1846.0,False
2217.0,False
2248.0,False
1417.0,False
1536.0,False
1422.0,False
1985.0,False
1456.0,False
1524.0,False
1578.0,False
1940.0,False
2250.0,False
1833.0,False
1444.0,False
2043.0,False
1945.0,False
2448.0,False
1436.0,False
2282.0,False
1981.0,False
2474.0,False
1448.0,False
2337.0,False
1578.0,False
662.0,False
2094.0,False
1818.0,False
1427.0,False
2914.0,False
3181.0,False
2244.0,False
2896.0,False
2653.0,False
1454.0,False
2969.0,False
1830.0,False
2079.0,False
1919.0,False
2392.0,False
1837.0,False
2073.0,False
2020.0,False
1161.0,False
1858.0,False
1631.0,False
1803.0,False
2329.0,False
1931.0,False
2917.0,False
2392.0,False
1459.0,False
1415.0,False
1823.0,False
1425.0,False
2401.0,False
3016.0,False
1021.0,False
1404.0,False
1982.0,False
2076.0,False
1025.0,False
1432.0,False
2936.0,False
1436.0,False
2217.0,False
2213.0,False
2010.0,False
1437.0,False
3318.0,False
1976.0,False
2662.0,False
2234.0,False
2171.0,False
2096.0,False
1568.0,False
2204.0,False
2219.0,False
2227.0,False
1817.0,False
2529.0,False
1538.0,False
1055.0,False
1423.0,False
1448.0,False
2235.0,False
2521.0,False
2544.0,False
2020.0,False
2014.0,False
2067.0,False
1715.0,False
2251.0,False
2670.0,False
2335.0,False
2745.0,False
1851.0,False
2078.0,False
1431.0,False
2709.0,False
2267.0,False
640.0,False
2461.0,False
2560.0,False
2141.0,False
2221.0,False
1784.0,False
1433.0,False
1873.0,False
2397.0,False
1887.0,False
2667.0,False
1779.0,False
1471.0,False
1847.0,False
2284.0,False
2456.0,False
1000.0,False
3283.0,False
1861.0,False
1853.0,False
1401.0,False
2240.0,False
1439.0,False
1992.0,False
1983.0,False
2004.0,False
1428.0,False
3694.0,False
2715.0,False
1446.0,False
2650.0,False
2542.0,False
623.0,False
1490.0,False
1447.0,False
1850.0,False
1555.0,False
1444.0,False
1044.0,False
1572.0,False
1788.0,False
1946.0,False
1033.0,False
2924.0,False
1007.0,False
1427.0,False
1429.0,False
1827.0,False
2477.0,False
1538.0,False
1043.0,False
1034.0,False
2034.0,False
607.0,False
1468.0,False
1416.0,False
1912.0,False
1416.0,False
1519.0,False
1971.0,False
2168.0,False
1424.0,False
1899.0,False
1434.0,False
2260.0,False
1718.0,False
1506.0,False
1395.0,False
1526.0,False
1543.0,False
2352.0,False
1432.0,False
613.0,False
1951.0,False
2083.0,False
1430.0,False
2030.0,False
2009.0,False
986.0,False
2676.0,False
2013.0,False
2097.0,False
1561.0,False
1572.0,False
2918.0,False
1630.0,False
1447.0,False
2641.0,False
2251.0,False
1435.0,False
2394.0,False
1433.0,False
1714.0,False
1775.0,False
2120.0,False
3037.0,False
1651.0,False
3597.0,False
1517.0,False
1440.0,False
1844.0,False
1799.0,False
1611.0,False
1443.0,False
2530.0,False
2024.0,False
2511.0,False
2184.0,False
1392.0,False
1115.0,False
1422.0,False
1590.0,False
2484.0,False
1448.0,False
1425.0,False
1520.0,False
2261.0,False
1424.0,False
2237.0,False
2516.0,False
1361.0,False
1920.0,False
1016.0,False
1036.0,False
1855.0,False
1582.0,False
2535.0,False
1437.0,False
2545.0,False
1839.0,False
1041.0,False
1429.0,False
2249.0,False
1723.0,False
1911.0,False
2243.0,False
4281.0,True
2617.0,False
2260.0,False
2043.0,False
990.0,False
2380.0,False
2040.0,False
2034.0,False
1557.0,False
2520.0,False
632.0,False
1423.0,False
4458.0,False
2530.0,False
2213.0,False
2745.0,False
3443.0,False
1971.0,False
2259.0,False
1063.0,False
2228.0,False
1427.0,False
1450.0,False
1522.0,False
2484.0,False
1431.0,False
2918.0,False
2510.0,False
2372.0,False
1435.0,False
2142.0,False
1844.0,False
2638.0,False
994.0,False
2384.0,False
1648.0,False
2114.0,False
2637.0,False
3620.0,False
1947.0,False
2667.0,False
2743.0,False
1437.0,False
1039.0,False
1463.0,False
1852.0,False
615.0,False
3010.0,False
3156.0,False
1955.0,False
1599.0,False
2106.0,False
2755.0,False
1552.0,False
2244.0,False
2763.0,False
1777.0,False
2369.0,False
2373.0,False
5121.0,False
1459.0,False
2257.0,False
2506.0,False
1844.0,False
2374.0,False
1412.0,False
1977.0,False
1847.0,False
2522.0,False
2260.0,False
1431.0,False
1424.0,False
2689.0,False
2491.0,False
1585.0,False
2319.0,False
1630.0,False
1948.0,False
1942.0,False
2106.0,False
1448.0,False
2383.0,False
1059.0,False
2931.0,False
1846.0,False
3023.0,False
3070.0,False
2653.0,False
2253.0,False
1979.0,False
1868.0,False
1593.0,False
1436.0,False
1859.0,False
1600.0,False
3042.0,False
1419.0,False
2832.0,False
2249.0,False
1442.0,False
1421.0,False
617.0,False
1416.0,False
2419.0,False
1991.0,False
1436.0,False
3242.0,False
2471.0,False
1565.0,False
1977.0,False
1631.0,False
1774.0,False
2121.0,False
2267.0,False
1461.0,False
1449.0,False
1435.0,False
1563.0,False
1452.0,False
2217.0,False
2099.0,False
2259.0,False
1617.0,False
2669.0,False
1423.0,False
2693.0,False
2576.0,False
2238.0,False
1556.0,False
1576.0,False
1958.0,False
1818.0,False
2652.0,False
1456.0,False
2807.0,False
1980.0,False
1045.0,False
1420.0,False
2533.0,False
1504.0,False
1009.0,False
3006.0,False
2521.0,False
1023.0,False
2945.0,False
1453.0,False
2889.0,False
1409.0,False
1844.0,False
2750.0,False
3021.0,False
2200.0,False
1977.0,False
2056.0,False
2093.0,False
1042.0,False
2098.0,False
2017.0,False
2637.0,False
2216.0,False
1434.0,False
1462.0,False
3210.0,False
2181.0,False
2116.0,False
1422.0,False
3062.0,False
1428.0,False
1541.0,False
2394.0,False
1405.0,False
1510.0,False
1699.0,False
2521.0,False
1874.0,False
1145.0,False
2340.0,False
2016.0,False
2994.0,False
571.0,False
2071.0,False
1678.0,False
553.0,False
2322.0,False
1827.0,False
2418.0,False
1979.0,False
1862.0,False
2500.0,False
1457.0,False
1467.0,False
2263.0,False
2221.0,False
984.0,False
2026.0,False
1364.0,False
1571.0,False
3120.0,False
2194.0,False
1440.0,False
2242.0,False
1017.0,False
1523.0,False
2530.0,False
1419.0,False
1633.0,False
1824.0,False
1354.0,False
1696.0,False
2163.0,False
1805.0,False
1104.0,False
1441.0,False
1443.0,False
1424.0,False
2243.0,False
2513.0,False
1418.0,False
1931.0,False
2319.0,False
2094.0,False
2430.0,False
2981.0,True
2479.0,False
2798.0,False
1385.0,False
1533.0,False
2046.0,False
985.0,False
1938.0,False
3101.0,False
1449.0,False
2659.0,False
1019.0,False
638.0,False
1389.0,False
2262.0,False
1023.0,False
1429.0,False
2103.0,False
2883.0,False
1422.0,False
1798.0,False
1818.0,False
1796.0,False
1030.0,False
2033.0,False
2528.0,False
1838.0,False
2407.0,False
2503.0,False
1625.0,False
3210.0,False
2833.0,False
2067.0,False
2243.0,False
1555.0,False
2530.0,False
3065.0,False
1785.0,False
1426.0,False
1405.0,False
1781.0,False
1435.0,False
1756.0,False
1776.0,False
1959.0,False
1570.0,False
1839.0,False
979.0,False
1815.0,False
972.0,False
1992.0,False
1839.0,False
2338.0,False
1393.0,False
2455.0,False
3169.0,False
2535.0,False
2356.0,False
2128.0,False
1737.0,False
1332.0,False
1815.0,False
1007.0,False
1794.0,False
1671.0,False
2128.0,False
2386.0,False
2237.0,False
2936.0,False
2102.0,False
2207.0,False
1728.0,False
2635.0,False
1787.0,False
1438.0,False
2436.0,False
2642.0,False
2364.0,False
2413.0,False
1867.0,False
4201.0,True
2252.0,False
1419.0,False
1854.0,False
2105.0,False
1432.0,False
1463.0,False
1446.0,False
1708.0,False
2452.0,False
4037.0,False
1956.0,False
4405.0,False
1413.0,False
1565.0,False
1543.0,False
1585.0,False
1430.0,False
2236.0,False
1462.0,False
2217.0,False
2822.0,False
1533.0,False
1007.0,False
2234.0,False
1422.0,False
1599.0,False
1415.0,False
998.0,False
1844.0,False
1430.0,False
2128.0,False
1543.0,False
961.0,False
3572.0,False
2226.0,False
4087.0,False
2531.0,False
1547.0,False
1395.0,False
1020.0,False
1392.0,False
1841.0,False
2623.0,False
3448.0,False
2513.0,False
2328.0,False
1724.0,False
2253.0,False
2246.0,False
2004.0,False
2844.0,False
1405.0,False
3077.0,False
1516.0,False
1922.0,False
1829.0,False
2629.0,False
1052.0,False
2254.0,False
1375.0,False
1349.0,False
1583.0,False
2355.0,False
2430.0,False
1037.0,False
1425.0,False
1536.0,False
2391.0,False
1924.0,False
2279.0,False
2498.0,False
2227.0,False
607.0,False
1832.0,False
2162.0,False
2885.0,False
1416.0,False
978.0,False
2186.0,False
2553.0,False
2384.0,False
534.0,False
1620.0,False
2566.0,False
1395.0,False
1517.0,False
1831.0,False
1522.0,False
3414.0,False
1797.0,False
2098.0,False
1496.0,False
1679.0,False
1419.0,False
1389.0,False
2166.0,False
1539.0,False
1802.0,False
1167.0,False
2159.0,False
1783.0,False
2239.0,False
1411.0,False
1552.0,False
2235.0,False
1182.0,False
2362.0,False
1102.0,False
1380.0,False
1980.0,False
2111.0,False
1420.0,False
1578.0,False
2228.0,False
2674.0,False
2508.0,False
1839.0,False
2483.0,False
2632.0,False
1992.0,False
2630.0,False
1447.0,False
2372.0,False
2389.0,False
2052.0,False
1123.0,False
1184.0,False
2014.0,False
2197.0,False
2344.0,False
2014.0,False
1480.0,False
1558.0,False
1367.0,False
534.0,False
952.0,False
2496.0,False
2218.0,False
2439.0,False
497.0,False
1069.0,False
1631.0,False
1789.0,False
1768.0,False
1467.0,False
2357.0,False
1383.0,False
1787.0,False
1878.0,False
3036.0,False
1142.0,False
962.0,False
512.0,False
1786.0,False
1963.0,False
2219.0,False
945.0,False
1488.0,False
2919.0,False
1623.0,False
1489.0,False
1767.0,False
919.0,False
1502.0,False
2209.0,False
2189.0,False
2891.0,False
966.0,False
2339.0,False
1341.0,False
2075.0,False
1365.0,False
2021.0,False
2094.0,False
1983.0,False
1393.0,False
1448.0,False
1758.0,False
948.0,False
1797.0,False
941.0,False
1169.0,False
1382.0,False
2187.0,False
1440.0,False
1966.0,False
1572.0,False
1950.0,False
1032.0,False
906.0,False
2253.0,False
2619.0,False
539.0,False
1793.0,False
1606.0,False
1371.0,False
1371.0,False
538.0,False
2103.0,False
1103.0,False
1564.0,False
1102.0,False
971.0,False
1421.0,False
2203.0,False
496.0,False
2235.0,False
474.0,False
1031.0,False
3128.0,False
2444.0,False
2173.0,False
3638.0,False
1775.0,False
1446.0,False
2625.0,False
1318.0,False
1359.0,False
3605.0,False
1491.0,False
2473.0,False
3312.0,False
2239.0,False
1762.0,False
1412.0,False
1456.0,False
2356.0,False
1402.0,False
1322.0,False
1456.0,False
2196.0,False
2320.0,False
2033.0,False
945.0,False
965.0,False
1922.0,False
1461.0,False
1423.0,False
2221.0,False
1810.0,False
1897.0,False
2770.0,False
2837.0,False
2542.0,False
1402.0,False
1461.0,False
1606.0,False
3339.0,False
2662.0,False
1397.0,False
436.0,False
977.0,False
2485.0,False
2650.0,False
1608.0,False
2039.0,False
2252.0,False
1409.0,False
2491.0,False
2260.0,False
1404.0,False
1476.0,False
940.0,False
1686.0,False
1890.0,False
531.0,False
1374.0,False
1457.0,False
1585.0,False
2029.0,False
1381.0,False
2706.0,False
2473.0,False
1602.0,False
1482.0,False
1625.0,False
494.0,False
1391.0,False
2225.0,False
1455.0,False
1540.0,False
1419.0,False
2204.0,False
1454.0,False
2606.0,False
2020.0,False
2595.0,False
508.0,False
2471.0,False
1470.0,False
1797.0,False
2472.0,False
912.0,False
2129.0,False
1053.0,False
2162.0,False
1998.0,False
1921.0,False
874.0,False
966.0,False
2678.0,False
2747.0,False
2170.0,False
1732.0,False
2395.0,False
1464.0,False
1789.0,False
1465.0,False
1655.0,False
1319.0,False
940.0,False
3274.0,False
3329.0,False
907.0,False
3099.0,False
1792.0,False
2276.0,False
2730.0,False
857.0,False
1918.0,False
2985.0,False
2444.0,False
2603.0,False
3005.0,False
1789.0,False
1379.0,False
959.0,False
1447.0,False
2387.0,False
1718.0,False
1378.0,False
2281.0,False
1819.0,False
1387.0,False
1790.0,False
3384.0,False
400.0,False
441.0,False
1647.0,False
1572.0,False
1511.0,False
902.0,False
931.0,False
2210.0,False
1474.0,False
1321.0,False
1492.0,False
1273.0,False
1322.0,False
1508.0,False
1455.0,False
1286.0,False
1838.0,False
3259.0,False
1527.0,False
1947.0,False
2194.0,False
1392.0,False
853.0,False
1817.0,False
3357.0,False
1866.0,False
1975.0,False
2590.0,False
1476.0,False
1263.0,False
2483.0,False
1553.0,False
2097.0,False
1422.0,False
853.0,False
1507.0,False
1304.0,False
1068.0,False
1873.0,False
1260.0,False
1789.0,False
2347.0,False
775.0,False
1986.0,False
328.0,False
1438.0,False
1731.0,False
2590.0,False
1458.0,False
948.0,False
2885.0,False
1489.0,False
1281.0,False
1815.0,False
836.0,False
2231.0,False
1415.0,False
879.0,False
287.0,False
2961.0,False
1332.0,False
2094.0,False
1427.0,False
1897.0,False
950.0,False
1718.0,False
2153.0,False
360.0,False
2999.0,False
1242.0,False
1751.0,False
1726.0,False
2200.0,False
1260.0,False
840.0,False
1203.0,False
2491.0,False
2132.0,False
1266.0,False
2170.0,False
2871.0,False
1502.0,False
1252.0,False
1812.0,False
2442.0,False
2193.0,False
2228.0,False
2451.0,False
2392.0,False
1525.0,False
1265.0,False
1458.0,False
1603.0,False
1685.0,False
1735.0,False
1408.0,False
2160.0,False
363.0,False
1702.0,False
2688.0,False
2106.0,False
1713.0,False
1531.0,False
1192.0,False
1345.0,False
1216.0,False
1509.0,False
3556.0,False
863.0,False
1500.0,False
1251.0,False
2128.0,False
328.0,False
1711.0,False
1795.0,False
919.0,False
2322.0,False
2241.0,False
802.0,False
1472.0,False
340.0,False
1746.0,False
1854.0,False
3191.0,False
911.0,False
1244.0,False
2567.0,False
2130.0,False
904.0,False
1443.0,False
910.0,False
1997.0,False
936.0,False
1844.0,False
2447.0,False
1715.0,False
1704.0,False
804.0,False
1832.0,False
2295.0,False
1694.0,False
2714.0,False
1241.0,False
839.0,False
1530.0,False
2305.0,False
2109.0,False
4651.0,False
1865.0,False
992.0,False
2356.0,False
1802.0,False
2260.0,False
1641.0,False
2623.0,False
2903.0,False
2246.0,False
1144.0,False
1782.0,False
1301.0,False
1705.0,False
380.0,False
1838.0,False
1538.0,False
1802.0,False
1226.0,False
923.0,False
1950.0,False
1722.0,False
1675.0,False
1561.0,False
1559.0,False
1692.0,False
2047.0,False
1713.0,False
2586.0,False
1998.0,False
829.0,False
2256.0,False
1504.0,False
1860.0,False
1423.0,False
1314.0,False
1856.0,False
1213.0,False
1532.0,False
786.0,False
1604.0,False
1490.0,False
812.0,False
1405.0,False
923.0,False
2205.0,False
1794.0,False
2001.0,False
1426.0,False
1464.0,False
2755.0,False
1428.0,False
1288.0,False
797.0,False
2395.0,False
407.0,False
1478.0,False
1708.0,False
1784.0,False
952.0,False
786.0,False
1323.0,False
840.0,False
780.0,False
776.0,False
1412.0,False
1193.0,False
1954.0,False
2101.0,False
1412.0,False
2581.0,False
2135.0,False
1549.0,False
1433.0,False
1729.0,False
1465.0,False
1385.0,False
2347.0,False
1415.0,False
1006.0,False
1434.0,False
1973.0,False
1702.0,False
811.0,False
1327.0,False
1413.0,False
502.0,False
1773.0,False
997.0,False
1257.0,False
2019.0,False
1757.0,False
1228.0,False
321.0,False
1449.0,False
313.0,False
789.0,False
974.0,False
787.0,False
482.0,False
897.0,False
1400.0,False
1804.0,False
2156.0,False
1411.0,False
1670.0,False
1964.0,False
1345.0,False
2580.0,False
1430.0,False
2128.0,False
2598.0,False
2014.0,False
2734.0,False
1423.0,False
1239.0,False
1566.0,False
2188.0,False
1383.0,False
2424.0,False
2108.0,False
1120.0,False
1715.0,False
879.0,False
418.0,False
2107.0,False
2476.0,False
822.0,False
1446.0,False
2987.0,True
323.0,False
1789.0,False
2979.0,False
1890.0,False
2368.0,False
1493.0,False
1913.0,False
1907.0,False
1974.0,False
3780.0,False
987.0,False
1437.0,False
1813.0,False
1472.0,False
1807.0,False
1899.0,False
2379.0,False
1716.0,False
1206.0,False
985.0,False
2615.0,False
1690.0,False
1418.0,False
2207.0,False
1668.0,False
1544.0,False
2223.0,False
2250.0,False
1686.0,False
1986.0,False
1398.0,False
2963.0,False
2052.0,False
1414.0,False
1479.0,False
1440.0,False
2599.0,False
2881.0,False
887.0,False
1503.0,False
1435.0,False
1419.0,False
2136.0,False
2123.0,False
1605.0,False
1421.0,False
1756.0,False
2373.0,False
2096.0,False
1715.0,False
2689.0,False
1989.0,False
1035.0,False
1789.0,False
1608.0,False
1426.0,False
1241.0,False
2714.0,False
1469.0,False
2251.0,False
1279.0,False
2528.0,False
2142.0,False
1434.0,False
1403.0,False
2180.0,False
1404.0,False
2228.0,False
3171.0,False
1526.0,False
1418.0,False
1806.0,False
1899.0,False
1425.0,False
2621.0,False
2457.0,False
912.0,False
2835.0,False
1352.0,False
448.0,False
1989.0,False
2699.0,False
2530.0,False
1761.0,False
1806.0,False
1406.0,False
1452.0,False
1318.0,False
1704.0,False
2369.0,False
1317.0,False
2077.0,False
894.0,False
2573.0,False
981.0,False
2672.0,False
1784.0,False
2446.0,False
1748.0,False
2212.0,False
1445.0,False
1410.0,False
1001.0,False
1270.0,False
1428.0,False
876.0,False
2675.0,False
2609.0,False
1501.0,False
1779.0,False
1331.0,False
451.0,False
1415.0,False
1306.0,False
1201.0,False
2162.0,False
1477.0,False
1307.0,False
1836.0,False
1963.0,False
1248.0,False
2112.0,False
1438.0,False
2427.0,False
540.0,False
2223.0,False
1598.0,False
1387.0,False
1768.0,False
1685.0,False
1512.0,False
2662.0,False
1445.0,False
2222.0,False
1799.0,False
796.0,False
1373.0,False
1808.0,False
1282.0,False
1692.0,False
1530.0,False
2577.0,False
1942.0,False
1146.0,False
1418.0,False
373.0,False
1229.0,False
2135.0,False
1382.0,False
2127.0,False
1515.0,False
1384.0,False
843.0,False
1498.0,False
1763.0,False
1407.0,False
1407.0,False
3551.0,False
1411.0,False
300.0,False
1919.0,False
1421.0,False
1444.0,False
1393.0,False
1989.0,False
3280.0,False
2700.0,False
2119.0,False
1536.0,False
1424.0,False
1564.0,False
1040.0,False
1792.0,False
2382.0,False
1575.0,False
392.0,False
1296.0,False
927.0,False
1443.0,False
898.0,False
859.0,False
2593.0,False
416.0,False
1411.0,False
2134.0,False
1797.0,False
2499.0,False
2322.0,False
2546.0,False
921.0,False
2633.0,False
2603.0,False
1423.0,False
1633.0,False
1312.0,False
1830.0,False
1429.0,False
1748.0,False
2852.0,False
1972.0,False
894.0,False
2899.0,False
1889.0,False
1413.0,False
1297.0,False
2191.0,False
2293.0,False
835.0,False
355.0,False
1385.0,False
2372.0,False
2344.0,False
1438.0,False
1820.0,False
1304.0,False
1375.0,False
950.0,False
1386.0,False
