Iteration,BatchReward,GotFlag,AverageActorLoss,PercentageCompleted
672,20271.0,3,-0.22119647,46.92%
673,20009.0,3,-0.114415586,46.99%
674,20118.0,3,-0.00885648,47.06%
675,21356.0,3,-0.07385702,47.14%
676,20720.0,6,-0.06944156,47.21%
677,21368.0,3,-0.013265784,47.28%
678,20295.0,5,0.026562423,47.35%
679,20132.0,3,0.0119599,47.42%
680,20709.0,6,-0.076335475,47.49%
681,18812.0,4,0.031276632,47.56%
682,19523.0,5,0.0147590535,47.62%
683,21133.0,4,-0.023649795,47.70%
684,20913.0,5,-0.009103438,47.77%
685,22250.0,5,-0.007939526,47.84%
686,18990.0,4,-0.039728474,47.91%
687,20089.0,2,-0.010068015,47.98%
688,18122.0,5,0.016851848,48.06%
689,19354.0,5,0.015066179,48.12%
690,21882.0,5,-0.010120538,48.20%
691,18989.0,3,-0.011555626,48.27%
692,22699.0,6,-0.2202332,48.34%
693,20608.0,3,0.0660765,48.42%
694,21343.0,4,-0.019568117,48.49%
695,21762.0,5,-0.079938665,48.56%
696,21722.0,5,0.1253848,48.63%
697,20855.0,5,0.019211534,48.71%
698,21172.0,4,-0.011030454,48.78%
699,20041.0,2,-0.04519725,48.86%
700,22411.0,5,-0.013782633,48.93%
701,20322.0,4,-0.19051321,49.00%
702,22067.0,6,0.016652806,49.07%
703,21728.0,5,-0.03637375,49.15%
704,20949.0,4,-0.0094132265,49.22%
705,21069.0,4,0.02683711,49.30%
706,19226.0,3,-0.017402556,49.37%
707,20835.0,6,-0.012552649,49.44%
708,18692.0,5,-0.01230453,49.50%
709,19577.0,4,0.018825583,49.57%
710,22180.0,4,-0.012649706,49.65%
711,22765.0,4,-0.046051387,49.72%
712,22410.0,5,-0.022853624,49.80%
713,20702.0,6,-0.08878579,49.87%
714,20046.0,6,-0.040371932,49.94%
715,22636.0,4,-0.096982725,50.01%
716,18138.0,5,-0.14564528,50.09%
717,22965.0,6,-0.01291345,50.16%
718,22752.0,4,-0.118443966,50.24%
719,20205.0,6,-0.03514072,50.31%
720,21891.0,5,0.018635098,50.38%
721,19578.0,3,-0.040905017,50.45%
722,21650.0,4,-0.013412788,50.52%
723,18228.0,5,0.110961236,50.58%
724,19597.0,3,-0.009072829,50.65%
725,19157.0,6,-0.014277426,50.72%
726,20669.0,6,-0.014308193,50.79%
727,19287.0,4,-0.011874155,50.86%
728,19671.0,3,-0.09758916,50.93%
729,21199.0,3,-0.11218681,51.00%
730,22321.0,4,-0.11061338,51.07%
731,20379.0,4,-0.07188781,51.14%
732,21032.0,4,-0.038339905,51.21%
733,20434.0,5,-0.008369153,51.28%
734,20193.0,6,0.052012928,51.34%
735,21464.0,6,-0.012119266,51.42%
736,20259.0,4,0.028647264,51.49%
737,19097.0,4,-0.03606491,51.56%
738,20852.0,5,0.101048805,51.63%
739,21677.0,5,-0.010545778,51.71%
740,18867.0,5,-0.13117738,51.78%
741,20812.0,6,0.00547592,51.85%
742,21446.0,5,-0.028641585,51.92%
743,20092.0,4,-0.023072796,51.99%
744,20192.0,6,-0.014007734,52.06%
745,18130.0,5,-0.032878958,52.14%
746,21632.0,2,0.03634072,52.21%
747,20043.0,5,0.14745574,52.28%
748,19348.0,3,0.10604274,52.34%
749,21060.0,5,-0.028306842,52.41%
750,22220.0,5,-0.008638132,52.49%
751,21371.0,3,-0.017233483,52.56%
752,20803.0,6,-0.010305792,52.63%
753,23266.0,5,-0.012038678,52.71%
754,20685.0,4,-0.013816722,52.78%
755,21419.0,7,-0.01948641,52.85%
756,18287.0,4,-0.0124100875,52.92%
757,20865.0,4,0.07793847,52.99%
758,18737.0,3,-0.024765199,53.06%
759,21744.0,5,-0.0024769453,53.14%
760,18896.0,6,-0.008947018,53.21%
761,20439.0,4,-0.09849312,53.28%
762,20611.0,5,0.020500159,53.36%
763,18442.0,5,0.02468249,53.43%
764,20098.0,1,-0.047282353,53.49%
765,20706.0,1,-0.01219837,53.57%
766,21312.0,4,0.025996944,53.64%
767,20618.0,2,-0.1239711,53.71%
768,20665.0,4,0.020861719,53.79%
769,19797.0,4,-0.0077271704,53.86%
770,21821.0,1,-0.19244389,53.93%
771,22099.0,5,-0.012197862,54.00%
772,15895.0,4,-0.08810792,54.07%
773,20155.0,3,-0.038916774,54.15%
774,19956.0,5,-0.010432549,54.22%
775,22596.0,6,-0.029018054,54.29%
776,22585.0,6,0.069286756,54.37%
777,21193.0,4,-0.011939963,54.44%
778,22157.0,5,-0.02940189,54.51%
779,20214.0,6,-0.010134417,54.58%
780,21002.0,4,-0.004560066,54.65%
781,17980.0,4,0.05337584,54.72%
782,20536.0,4,-0.0029826064,54.79%
783,20656.0,3,-0.013815949,54.86%
784,22305.0,4,-0.012288099,54.93%
785,20524.0,4,-0.013156504,55.00%
786,18911.0,3,-0.012962042,55.08%
787,21919.0,6,-0.19669263,55.15%
788,21414.0,7,-0.013667758,55.22%
789,21022.0,4,0.024228254,55.30%
790,20889.0,5,-0.055830162,55.36%
791,16386.0,4,0.008514161,55.42%
792,20195.0,5,-0.013379121,55.49%
793,20730.0,6,-0.11801235,55.56%
794,19412.0,5,-0.044748876,55.63%
795,20224.0,5,-0.01362178,55.70%
796,20709.0,6,-0.00088577636,55.77%
797,20738.0,6,-0.014862852,55.84%
798,19326.0,5,-0.014994711,55.91%
799,19668.0,5,-0.0882864,55.98%
800,18421.0,3,0.11376017,56.04%
801,21698.0,5,0.20159046,56.12%
802,21362.0,4,0.21155983,56.20%
803,21232.0,5,-0.0145568075,56.27%
804,21982.0,4,0.1570565,56.34%
805,18981.0,2,-0.06560127,56.41%
806,22063.0,6,0.024913438,56.48%
807,19296.0,5,0.005444847,56.56%
808,20759.0,5,-0.0128324805,56.63%
809,21535.0,3,-0.059159964,56.70%
810,21298.0,4,-0.013404961,56.77%
811,20253.0,3,-0.013395112,56.85%
812,19689.0,5,0.060442284,56.91%
813,20737.0,6,0.021419523,56.98%
814,21348.0,5,0.11386263,57.05%
815,20844.0,4,0.08681524,57.13%
816,21912.0,5,0.016291292,57.20%
817,20100.0,4,-0.016853895,57.27%
818,20411.0,4,0.007204064,57.34%
819,20048.0,6,0.00017013004,57.41%
820,21363.0,5,-0.016449172,57.48%
821,20638.0,4,-0.09496225,57.55%
822,20720.0,6,-0.07031271,57.62%
823,21397.0,7,0.039709453,57.70%
824,20162.0,4,-0.012371304,57.77%
825,22570.0,4,-0.03473336,57.84%
826,22078.0,6,-0.0064717424,57.92%
827,22903.0,6,-0.024079636,57.99%
828,21390.0,3,-0.009643062,58.06%
829,18633.0,3,0.022447739,58.12%
830,20807.0,4,0.1033159,58.20%
831,19911.0,5,0.1503091,58.26%
832,20853.0,3,-0.16340388,58.33%
833,22078.0,4,-0.008931606,58.40%
834,19514.0,5,-0.012298581,58.47%
835,21444.0,7,0.054628238,58.54%
836,21907.0,5,-0.039655495,58.61%
837,22292.0,3,-0.0998076,58.68%
838,21653.0,4,-0.012800738,58.76%
839,20528.0,3,-0.040713638,58.82%
840,21204.0,4,-0.046737406,58.89%
841,17714.0,4,-0.039119598,58.96%
842,18186.0,3,-0.011297928,59.03%
843,19941.0,5,-0.00674239,59.10%
844,20267.0,3,0.0050041177,59.17%
845,18342.0,3,-0.029132545,59.24%
846,20105.0,3,-0.026814481,59.31%
847,21708.0,3,-0.016030844,59.39%
848,20225.0,6,-0.009954202,59.45%
849,19829.0,4,-0.01703351,59.52%
850,21205.0,4,0.005637324,59.59%
851,20035.0,5,-0.020517716,59.66%
852,20806.0,5,-0.013513987,59.73%
853,20217.0,6,-0.038081,59.80%
854,20370.0,5,-0.01574345,59.87%
855,18460.0,4,0.0026032825,59.94%
856,20107.0,5,-0.016659338,60.01%
857,21510.0,5,0.0029373302,60.08%
858,19584.0,3,-0.10419297,60.15%
859,21229.0,5,-0.035259526,60.22%
860,21387.0,7,-0.012694436,60.30%
861,19010.0,4,-0.016969914,60.37%
862,19961.0,5,0.020221248,60.44%
863,21395.0,5,-0.0424261,60.51%
864,18556.0,5,-0.04151143,60.58%
865,19997.0,5,-0.05971709,60.65%
866,20091.0,5,0.001753429,60.73%
867,20126.0,5,-0.0125788925,60.80%
868,21509.0,6,0.06857154,60.88%
869,21768.0,6,-0.017069621,60.95%
870,21981.0,5,-0.1849087,61.03%
871,20737.0,6,-0.001068751,61.10%
872,22063.0,6,-0.017116267,61.17%
873,19896.0,4,0.058333,61.24%
874,19943.0,5,-0.0017965512,61.31%
875,21291.0,6,-0.15764219,61.38%
876,20528.0,4,-0.007371726,61.45%
877,21437.0,7,-0.012854188,61.52%
878,24126.0,5,-0.041503716,61.60%
879,21406.0,5,0.010791838,61.67%
880,21044.0,4,-0.014730969,61.74%
881,22717.0,5,-0.016752398,61.81%
882,21897.0,5,-0.01747296,61.89%
883,19812.0,5,-0.014792645,61.96%
884,19443.0,5,-0.014945581,62.03%
885,22787.0,5,0.0061809737,62.10%
886,20999.0,6,0.20715684,62.17%
887,20987.0,5,0.0005076114,62.25%
888,21043.0,4,-0.014637896,62.31%
889,20723.0,6,-0.028126085,62.38%
890,20817.0,6,0.10679876,62.46%
891,19943.0,6,-0.020563448,62.53%
892,21540.0,3,-0.07935468,62.60%
893,20257.0,3,-0.00023993055,62.67%
894,18691.0,5,-0.007978479,62.74%
895,22129.0,6,-0.035635177,62.81%
896,20718.0,5,-0.029051214,62.88%
897,21261.0,5,0.0009950543,62.96%
898,18416.0,4,-0.016565198,63.03%
899,20711.0,6,-0.10116729,63.10%
900,15331.0,4,-0.01380779,63.17%
901,22080.0,6,0.007648762,63.25%
902,22740.0,7,0.035613693,63.32%
903,20634.0,5,-0.016110606,63.39%
904,22178.0,4,0.004846426,63.47%
905,21939.0,3,-0.007696079,63.54%
906,21464.0,5,-0.03919339,63.61%
907,19916.0,5,-0.013796053,63.68%
908,20272.0,6,-0.017843544,63.75%
909,20314.0,4,0.03841831,63.81%
910,21427.0,7,-0.09140548,63.89%
911,23302.0,7,-0.04277284,63.96%
912,20620.0,6,-0.08866621,64.03%
913,21427.0,7,-0.038316295,64.10%
914,19765.0,5,-0.01903793,64.17%
915,22164.0,6,-0.01685861,64.24%
916,23451.0,5,0.11792148,64.32%
917,18832.0,5,-0.0034174423,64.38%
918,20725.0,6,-0.0097287875,64.45%
919,22422.0,5,-0.051992476,64.52%
920,20757.0,4,0.15981434,64.59%
921,19853.0,4,0.10870809,64.66%
922,21754.0,5,-0.03257819,64.73%
923,22610.0,5,-0.0065542897,64.81%
924,22222.0,6,-0.014336456,64.88%
925,21415.0,7,-0.035569668,64.95%
926,22610.0,6,-0.10361769,65.02%
927,23289.0,7,-0.095342234,65.10%
928,20997.0,6,-0.014023913,65.17%
929,21439.0,5,-0.050895955,65.24%
930,21691.0,7,-0.01227469,65.31%
931,21026.0,5,-0.014595709,65.38%
932,21344.0,6,-0.014705236,65.45%
933,21417.0,7,0.018137282,65.52%
934,21397.0,7,0.014179681,65.60%
935,23118.0,6,0.060771096,65.67%
936,20108.0,4,0.045081843,65.74%
937,21317.0,4,0.0060772947,65.81%
938,21421.0,7,0.011863348,65.88%
939,22176.0,7,0.073992334,65.96%
940,21407.0,6,0.0015148682,66.03%
941,21418.0,7,-0.027749531,66.10%
942,23698.0,6,-0.047068447,66.17%
943,21443.0,7,-0.010142019,66.24%
944,21434.0,7,0.020654036,66.31%
945,20710.0,6,0.011782661,66.38%
946,21026.0,5,0.016374817,66.45%
947,22743.0,7,0.002507165,66.53%
948,21486.0,5,-0.0659588,66.60%
949,18557.0,4,0.032302734,66.66%
950,22594.0,7,-0.045212433,66.74%
951,20744.0,6,-0.014986716,66.80%
952,22246.0,5,-0.008536426,66.88%
953,21423.0,7,0.10026378,66.95%
954,21440.0,7,0.045204323,67.02%
955,21438.0,7,-0.029443175,67.09%
956,21353.0,6,-0.051437754,67.17%
957,23810.0,7,0.01871446,67.24%
958,19964.0,6,-0.04402099,67.31%
959,20728.0,6,0.05156973,67.38%
960,19112.0,6,-0.0794602,67.45%
961,21404.0,7,0.21903813,67.52%
962,20687.0,6,0.025897125,67.60%
963,21429.0,7,-0.01272663,67.67%
964,19716.0,5,-0.019413548,67.74%
965,20956.0,6,0.04374339,67.81%
966,19088.0,3,0.00780797,67.88%
967,23524.0,7,-0.011958855,67.96%
968,21431.0,7,0.036906563,68.02%
969,20634.0,5,-0.007994746,68.09%
970,20957.0,6,0.082686886,68.16%
971,16504.0,4,-0.009531364,68.23%
972,21429.0,7,-0.015693778,68.30%
973,23393.0,6,-0.014145347,68.38%
974,20805.0,5,-0.08455497,68.45%
975,22430.0,6,-0.09176937,68.52%
976,20720.0,6,-0.07030532,68.59%
977,20293.0,6,-0.015550551,68.66%
978,20470.0,6,0.12005501,68.73%
979,22140.0,7,-0.012970255,68.81%
980,21405.0,7,-0.046934564,68.88%
981,21434.0,7,0.06906199,68.95%
982,21432.0,7,-0.026626261,69.02%
983,21663.0,7,-0.020180807,69.09%
984,21774.0,5,-0.03656034,69.16%
985,18124.0,5,0.01455457,69.23%
986,19914.0,5,0.018898066,69.30%
987,18647.0,4,0.028048778,69.36%
988,22177.0,6,0.08850684,69.44%
989,20609.0,5,-0.016687503,69.51%
990,19340.0,5,-0.019758156,69.58%
991,18970.0,2,0.04763203,69.65%
992,22419.0,5,-0.14943366,69.72%
993,20316.0,4,-0.049767002,69.79%
994,20720.0,6,0.02430505,69.86%
995,21349.0,6,0.0008083739,69.93%
996,23806.0,7,-0.04274608,70.01%
997,22530.0,4,-0.043779302,70.09%
998,23824.0,7,-0.11033082,70.16%
999,20299.0,5,0.03591648,70.23%
1000,20029.0,5,0.032488406,70.30%
1001,21707.0,5,-0.018044677,70.37%
1002,20256.0,5,-0.023887394,70.44%
1003,19357.0,5,-0.061096516,70.51%
1004,20547.0,5,0.13707368,70.58%
1005,20738.0,6,-0.0068307,70.65%
1006,21047.0,4,-0.01685923,70.72%
1007,22607.0,6,-0.013903008,70.79%
1008,20733.0,6,-0.032605235,70.86%
1009,20970.0,6,-0.04995702,70.93%
1010,19354.0,5,-0.0016293203,70.99%
1011,21438.0,7,-0.1138368,71.06%
1012,21431.0,7,-0.008457958,71.13%
1013,20999.0,6,-0.044664085,71.20%
1014,19642.0,4,-0.024822934,71.27%
1015,20656.0,5,-0.021590767,71.34%
1016,15866.0,5,-0.012477845,71.40%
1017,20787.0,6,-0.1344226,71.48%
1018,20041.0,6,-0.01457868,71.54%
1019,23173.0,7,0.046771128,71.61%
1020,23824.0,7,-0.015535814,71.69%
1021,23135.0,7,-0.1525001,71.76%
1022,18464.0,5,0.06228165,71.84%
1023,24524.0,8,-0.012010175,71.91%
1024,22189.0,7,-0.09643078,71.99%
1025,24493.0,8,-0.019145017,72.07%
1026,23831.0,7,-0.029036673,72.14%
1027,21445.0,7,-0.00864855,72.21%
1028,21871.0,7,0.070893034,72.28%
1029,21448.0,7,0.18443434,72.35%
1030,22198.0,7,-0.057532303,72.42%
1031,19791.0,5,-0.0121661015,72.49%
1032,20774.0,6,0.05921312,72.56%
1033,21448.0,7,-0.021639941,72.63%
1034,20702.0,6,-0.04659778,72.70%
1035,21689.0,7,0.06347961,72.77%
1036,19027.0,5,-0.05770546,72.83%
1037,21955.0,6,-0.061499894,72.90%
1038,22182.0,7,0.033144936,72.98%
1039,21659.0,7,-0.0050212797,73.05%
1040,22857.0,7,-0.06691196,73.12%
1041,21443.0,7,-0.05807604,73.19%
1042,21188.0,4,-0.017202586,73.27%
1043,23120.0,6,-0.019158922,73.34%
1044,22968.0,6,-0.061052084,73.41%
1045,20609.0,6,-0.05412833,73.48%
1046,20379.0,5,-0.03286614,73.55%
1047,21932.0,7,-0.07257413,73.62%
1048,20415.0,5,-0.015452739,73.69%
1049,19915.0,5,-0.029265132,73.76%
1050,23132.0,7,-0.019495446,73.83%
1051,20019.0,5,-0.017048612,73.90%
1052,20112.0,4,-0.02998445,73.97%
1053,22733.0,5,-0.043155443,74.05%
1054,22879.0,7,-0.013741648,74.12%
1055,21513.0,6,-0.018053891,74.19%
1056,22870.0,7,-0.046271455,74.26%
1057,20860.0,5,-0.010729522,74.33%
1058,19093.0,6,-0.039293114,74.40%
1059,21811.0,6,0.05031497,74.48%
1060,22412.0,6,0.026588017,74.55%
1061,20542.0,5,-0.015482767,74.62%
1062,21335.0,6,-0.035305943,74.70%
1063,21422.0,7,-0.0763913,74.77%
1064,19638.0,5,-0.07189706,74.83%
1065,20966.0,6,-0.012003562,74.91%
1066,21440.0,7,0.024516746,74.98%
1067,21669.0,7,-0.050045818,75.05%
1068,21432.0,7,-0.036726836,75.12%
1069,23121.0,6,-0.018128766,75.19%
1070,21944.0,6,-0.028122365,75.26%
1071,21001.0,6,0.022832673,75.33%
1072,23129.0,7,-0.014742992,75.41%
1073,18920.0,4,0.042860884,75.48%
1074,21930.0,7,-0.08284143,75.55%
1075,21688.0,5,-0.04291571,75.62%
1076,20387.0,5,-0.03804961,75.68%
1077,23123.0,7,-0.006532276,75.76%
1078,22344.0,4,0.0012245417,75.83%
1079,22610.0,7,0.073537506,75.90%
1080,19326.0,4,0.019188752,75.97%
1081,19779.0,5,-0.041556664,76.04%
1082,23363.0,7,-0.01615726,76.12%
1083,20567.0,5,0.008586132,76.19%
1084,20816.0,4,-0.04301487,76.26%
1085,21441.0,7,-0.0423672,76.33%
1086,20732.0,6,-0.019759528,76.39%
1087,20730.0,6,0.19167654,76.46%
1088,22052.0,7,-0.0802696,76.53%
1089,21440.0,7,-0.000678758,76.60%
1090,21671.0,7,-0.056105893,76.67%
1091,23112.0,6,-0.036454607,76.75%
1092,21443.0,7,-0.0895164,76.81%
1093,21427.0,6,-0.017319225,76.89%
1094,20339.0,6,-0.13049175,76.96%
1095,19377.0,5,0.037518185,77.03%
1096,21776.0,6,-0.015581916,77.10%
1097,20815.0,6,0.01360884,77.17%
1098,18960.0,6,-0.051621675,77.24%
1099,21415.0,7,-0.021510188,77.32%
1100,17988.0,4,-0.068632334,77.38%
1101,21405.0,6,0.0999156,77.46%
1102,20583.0,4,-0.0313568,77.52%
1103,20892.0,6,-0.04233322,77.59%
1104,20537.0,4,-0.020156885,77.66%
1105,20720.0,6,-0.017420106,77.73%
1106,22171.0,5,-0.016721966,77.81%
1107,21435.0,7,-0.12866634,77.88%
1108,20290.0,6,-0.09150451,77.94%
1109,20047.0,6,-0.03946005,78.01%
1110,23541.0,7,-0.06456596,78.09%
1111,19291.0,3,-0.01759702,78.16%
1112,21576.0,6,-0.065995134,78.23%
1113,19580.0,5,-0.021880738,78.30%
1114,22012.0,7,-0.04502707,78.38%
1115,19499.0,5,-0.05980684,78.44%
1116,18388.0,5,0.050612032,78.51%
1117,21591.0,6,-0.039579067,78.58%
1118,20858.0,6,-0.0692037,78.66%
1119,21419.0,7,-0.059713352,78.73%
1120,20951.0,6,0.024188591,78.80%
1121,19958.0,6,-0.014453547,78.87%
1122,23817.0,7,-0.04707075,78.94%
1123,21687.0,7,-0.024303757,79.01%
1124,21130.0,6,-0.033064846,79.09%
1125,23137.0,6,-0.032163158,79.16%
1126,18402.0,5,-0.04170147,79.23%
1127,19070.0,6,-0.015357286,79.29%
1128,20727.0,6,-0.09755549,79.36%
1129,24071.0,7,-0.010600783,79.44%
1130,20945.0,4,-0.0119917095,79.51%
1131,22050.0,7,0.0009409624,79.58%
1132,22062.0,6,0.020699227,79.66%
1133,22253.0,7,-0.03147819,79.73%
1134,20243.0,5,-0.059427474,79.80%
1135,20757.0,5,-0.1606514,79.88%
1136,23111.0,7,-0.016969584,79.95%
1137,22744.0,7,-0.047804773,80.03%
1138,22985.0,6,0.061963256,80.11%
1139,21442.0,7,-0.018459303,80.17%
1140,22187.0,7,0.06274768,80.25%
1141,20738.0,6,-0.048106644,80.32%
1142,22861.0,7,-0.046608415,80.39%
1143,20391.0,5,0.016834201,80.46%
1144,21417.0,7,-0.027429774,80.53%
1145,22512.0,4,-0.071250245,80.61%
1146,21421.0,7,-0.0123764835,80.68%
1147,21434.0,7,0.06402526,80.75%
1148,19994.0,5,-0.01726127,80.82%
1149,21448.0,7,0.018522434,80.89%
1150,21420.0,7,-0.017292002,80.96%
1151,14948.0,2,0.09511912,81.01%
1152,21666.0,7,0.0067229024,81.09%
1153,22388.0,5,0.09431231,81.16%
1154,23121.0,6,0.021603258,81.24%
1155,23136.0,7,-0.07234868,81.31%
1156,23316.0,7,-0.00808631,81.38%
1157,21030.0,6,-0.028012164,81.45%
1158,22854.0,7,-0.031332985,81.53%
1159,23407.0,6,-0.0151506495,81.60%
1160,20725.0,6,-0.024953801,81.67%
1161,23009.0,6,0.091976665,81.74%
1162,23829.0,7,0.031575233,81.81%
1163,21432.0,7,0.7111096,81.88%
1164,20743.0,6,-0.092056036,81.95%
1165,21494.0,6,0.19784845,82.02%
1166,23128.0,6,-0.017942434,82.09%
1167,19803.0,5,-0.010501538,82.16%
1168,24520.0,8,-0.0135140065,82.24%
1169,21434.0,7,-0.011942997,82.30%
1170,20136.0,5,-0.08017288,82.37%
1171,21402.0,7,-0.037718315,82.45%
1172,21446.0,7,0.080775015,82.52%
1173,21442.0,7,-0.014354389,82.58%
1174,23135.0,6,-0.013229036,82.65%
1175,23125.0,6,-0.07446985,82.73%
1176,21434.0,7,0.014882068,82.80%
1177,23057.0,6,-0.008780815,82.88%
1178,23153.0,7,-0.03889354,82.95%
1179,18318.0,6,-0.057016127,83.01%
1180,20737.0,6,-0.053234145,83.08%
1181,22182.0,6,-0.05329522,83.15%
1182,21447.0,7,-0.021146731,83.21%
1183,19078.0,6,-0.0014689962,83.28%
1184,24513.0,8,-0.013771827,83.36%
1185,24520.0,8,-0.08058466,83.43%
1186,23824.0,7,-0.045043014,83.51%
1187,21449.0,7,-0.0062334603,83.57%
1188,22883.0,7,-0.12693873,83.64%
1189,21412.0,7,-0.10812096,83.72%
1190,23826.0,7,0.012140975,83.79%
1191,21433.0,7,-0.015359735,83.86%
1192,20736.0,6,-0.040039863,83.93%
1193,22189.0,6,-0.015731625,84.00%
1194,22883.0,7,0.06329027,84.07%
1195,20725.0,6,-0.124218665,84.14%
1196,21432.0,7,-0.07456886,84.21%
1197,24519.0,8,0.066648334,84.28%
1198,23821.0,7,-0.078980714,84.36%
1199,21514.0,5,-0.014492557,84.43%
1200,22763.0,4,-0.016451474,84.50%
1201,23964.0,7,-0.027408166,84.57%
1202,21990.0,6,-0.021261394,84.64%
1203,19917.0,6,-0.06973825,84.71%
1204,21487.0,6,-0.12717007,84.78%
1205,22188.0,6,-0.015415638,84.85%
1206,23139.0,6,-0.017572563,84.93%
1207,21015.0,6,-0.07987997,85.00%
1208,21325.0,5,0.048311528,85.06%
1209,18977.0,6,-0.025992649,85.14%
1210,22707.0,5,-0.027915161,85.21%
1211,23820.0,7,0.02188255,85.28%
1212,24522.0,8,-0.021302562,85.36%
1213,23813.0,7,-0.054533288,85.43%
1214,18638.0,5,0.0027449876,85.50%
1215,21446.0,7,0.00017010793,85.57%
1216,21687.0,7,-0.18891494,85.64%
1217,19122.0,5,-0.18233512,85.70%
1218,21433.0,7,-0.05788041,85.77%
1219,23146.0,7,0.015572484,85.85%
1220,23133.0,7,0.024888009,85.92%
1221,22504.0,7,-0.048299756,85.99%
1222,22232.0,6,-0.01827777,86.06%
1223,20178.0,4,-0.053621273,86.13%
1224,21839.0,6,-0.010909805,86.21%
1225,24510.0,8,-0.06322624,86.29%
1226,24017.0,7,-0.020404542,86.36%
1227,20471.0,5,-0.013838066,86.43%
1228,20737.0,6,-0.013336065,86.50%
1229,23156.0,7,0.01640207,86.57%
1230,21436.0,7,-0.0028914134,86.64%
1231,22456.0,6,-0.042392984,86.71%
1232,24526.0,8,-0.0068277367,86.78%
1233,23939.0,6,-0.03418574,86.86%
1234,22879.0,7,0.018719925,86.93%
1235,24514.0,8,-0.01326633,87.01%
1236,23816.0,7,-0.044484366,87.08%
1237,24066.0,7,-0.1299588,87.16%
1238,21736.0,5,0.074536234,87.23%
1239,21444.0,7,-0.037275042,87.30%
1240,21977.0,5,-0.014835024,87.37%
1241,21440.0,7,0.0008692046,87.44%
1242,23824.0,7,0.021281028,87.52%
1243,24509.0,8,-0.014327108,87.59%
1244,21032.0,6,-0.017331727,87.66%
1245,21437.0,7,-0.042061727,87.73%
1246,24092.0,7,-0.038294807,87.80%
1247,21357.0,6,-0.07564055,87.87%
1248,21438.0,7,0.022543335,87.94%
1249,23825.0,7,-0.014528701,88.01%
1250,20723.0,6,-0.01343886,88.08%
1251,23833.0,7,0.0038630844,88.16%
1252,20093.0,5,-0.04096693,88.22%
1253,22081.0,7,-0.016603328,88.29%
1254,21425.0,7,-0.05135112,88.36%
1255,24096.0,7,-0.13289928,88.44%
1256,20578.0,6,0.011118093,88.51%
1257,22067.0,7,0.050937068,88.58%
1258,22884.0,7,-0.14713809,88.65%
1259,22039.0,7,-0.012209191,88.72%
1260,21190.0,6,-0.09830174,88.79%
1261,20993.0,6,-0.018403761,88.86%
1262,23826.0,7,-0.0136144385,88.94%
1263,23657.0,7,-0.015520686,89.01%
1264,21020.0,6,0.42023033,89.08%
1265,22734.0,6,-0.04188873,89.15%
1266,24504.0,8,-0.04536336,89.23%
1267,21691.0,7,-0.058586538,89.30%
1268,24524.0,8,-0.0120658865,89.37%
1269,23143.0,7,-0.06726017,89.44%
1270,23812.0,7,-0.016759241,89.52%
1271,23169.0,7,-0.015307893,89.59%
1272,23828.0,7,-0.045105383,89.67%
1273,22039.0,7,-0.052234616,89.74%
1274,22278.0,7,-0.008886312,89.81%
1275,24517.0,8,-0.007537302,89.88%
1276,22169.0,7,-0.00641443,89.96%
1277,24518.0,8,-0.02119008,90.04%
1278,20532.0,6,-0.026787432,90.11%
1279,20497.0,6,-0.016692346,90.18%
1280,23132.0,6,-0.008688715,90.25%
1281,20280.0,5,-0.015202623,90.32%
1282,22263.0,7,0.022680202,90.39%
1283,23216.0,6,-0.099112004,90.46%
1284,22613.0,7,-0.002846703,90.53%
1285,21432.0,7,-0.040158093,90.60%
1286,22199.0,7,-0.07250338,90.67%
1287,23795.0,7,-0.015721466,90.74%
1288,17182.0,4,-0.017199647,90.80%
1289,21430.0,7,-0.015456378,90.87%
1290,23132.0,6,0.13875408,90.95%
1291,21251.0,6,-0.017814534,91.02%
1292,22964.0,6,-0.017043121,91.09%
1293,24523.0,8,0.009049762,91.16%
1294,21429.0,7,-0.106402695,91.23%
1295,24106.0,7,-0.04551531,91.30%
1296,24351.0,7,0.014413464,91.38%
1297,23369.0,7,-0.039170574,91.45%
1298,20057.0,6,-0.0022090238,91.52%
1299,23291.0,7,-0.02559178,91.60%
1300,20277.0,4,0.0045765857,91.67%
1301,20028.0,5,0.02659413,91.74%
1302,21444.0,7,0.07234827,91.81%
1303,19758.0,6,-0.014176953,91.88%
1304,19439.0,5,-0.09864605,91.95%
1305,20497.0,4,0.19682874,92.02%
1306,19190.0,4,-0.06437269,92.08%
1307,21444.0,7,0.018837519,92.15%
1308,20719.0,4,-0.024781907,92.22%
1309,23836.0,7,-0.018646495,92.29%
1310,20917.0,6,-0.017157072,92.36%
1311,19565.0,5,-0.0057966355,92.43%
1312,21986.0,6,-0.051336985,92.50%
1313,19674.0,6,-0.03846647,92.57%
1314,21013.0,6,-0.025145182,92.63%
1315,20724.0,6,-0.048508927,92.70%
1316,20729.0,6,-0.020922162,92.77%
1317,21202.0,5,-0.052555613,92.84%
1318,23142.0,7,-0.03138366,92.92%
1319,23375.0,6,0.11518829,92.99%
1320,24092.0,7,0.033617493,93.07%
1321,22218.0,7,-0.030925632,93.14%
1322,21010.0,6,-0.21416403,93.21%
1323,20388.0,6,-0.08824492,93.28%
1324,23818.0,7,-0.015100252,93.36%
1325,22426.0,7,-0.021159584,93.43%
1326,21431.0,7,-0.043102007,93.50%
