Iteration,BatchReward,GotFlag,AverageActorLoss,PercentageCompleted
1321,21315.0,3,0.07774928,91.41%
1322,13616.0,0,0.117491454,91.47%
1323,22741.0,5,-0.025373971,91.54%
1324,19104.0,0,-0.10390451,91.61%
1325,22216.0,4,-0.008593308,91.69%
1326,22068.0,3,0.062180765,91.76%
1327,20857.0,2,-0.0100510465,91.83%
1328,21312.0,3,-0.04449491,91.90%
1329,17718.0,4,-0.017669862,91.96%
1330,21718.0,4,-0.0044194153,92.03%
1331,22047.0,3,-0.019162549,92.10%
1332,19397.0,1,0.059991598,92.18%
1333,21078.0,1,-0.009468908,92.24%
1334,20863.0,1,0.0054691047,92.31%
1335,21204.0,1,-0.049595285,92.38%
1336,21053.0,3,-0.12679291,92.45%
1337,22370.0,4,-0.0075139236,92.52%
1338,18573.0,1,-0.014889844,92.59%
1339,22628.0,2,0.025282137,92.67%
1340,23572.0,2,0.025001349,92.75%
1341,20897.0,3,-0.018429784,92.82%
1342,20017.0,1,0.012313549,92.88%
1343,20620.0,1,-0.023134602,92.96%
1344,19527.0,1,0.039135825,93.03%
1345,22238.0,2,0.03896154,93.10%
1346,20759.0,2,-0.01252552,93.16%
1347,21033.0,4,-0.001653711,93.23%
1348,20350.0,2,0.02589386,93.30%
1349,19378.0,5,-0.035915036,93.38%
1350,22128.0,2,-0.015406191,93.45%
1351,19481.0,3,-0.071196385,93.52%
1352,20369.0,4,0.02447793,93.60%
1353,20567.0,2,-0.0620314,93.67%
1354,21495.0,3,0.11853278,93.75%
1355,21249.0,1,-0.10892979,93.82%
1356,23086.0,3,-0.012096517,93.89%
1357,21471.0,2,0.07251349,93.96%
1358,21009.0,2,0.20693289,94.03%
1359,15549.0,1,-0.06021678,94.09%
1360,20676.0,4,0.115566574,94.16%
1361,19963.0,1,-0.014388266,94.23%
1362,19906.0,3,-0.048664093,94.30%
1363,20548.0,2,-0.011885776,94.37%
1364,20416.0,2,-0.01673002,94.44%
1365,20375.0,2,-0.036755003,94.51%
1366,21918.0,1,-0.013626749,94.58%
1367,21368.0,0,-0.009715947,94.65%
1368,21708.0,2,-0.115802385,94.72%
1369,22220.0,1,-0.06245036,94.79%
1370,19848.0,1,-0.0029860404,94.86%
1371,20073.0,3,-0.1482919,94.93%
1372,20931.0,3,-0.116927736,95.00%
1373,19719.0,1,0.052782413,95.07%
1374,13074.0,1,-0.010238645,95.13%
1375,19070.0,2,0.056532085,95.20%
1376,15823.0,1,-0.009942967,95.27%
1377,21143.0,1,-0.017645918,95.34%
1378,21317.0,3,0.00043785665,95.41%
1379,19774.0,1,-0.031102048,95.47%
1380,20890.0,4,-0.3610232,95.55%
1381,20507.0,3,0.04787135,95.62%
1382,17045.0,3,0.1252981,95.68%
1383,20340.0,2,-0.006277932,95.75%
1384,19931.0,2,-0.0023998942,95.82%
1385,21070.0,3,-0.012932148,95.89%
1386,22941.0,1,-0.026045436,95.96%
1387,20355.0,3,0.07858851,96.03%
1388,20827.0,2,-0.062079653,96.10%
1389,18555.0,2,0.0062478296,96.16%
1390,23334.0,3,-0.0056560067,96.24%
1391,21924.0,4,-0.011605193,96.31%
1392,20880.0,3,-0.009615249,96.38%
1393,18565.0,4,-0.041232202,96.44%
1394,20750.0,2,-0.0097330995,96.52%
1395,21084.0,2,-0.02878003,96.59%
1396,24380.0,2,-0.0076607447,96.66%
1397,21787.0,2,-0.010972636,96.73%
1398,20525.0,1,-0.01004505,96.81%
1399,21527.0,2,0.01407972,96.88%
1400,19031.0,4,-0.01655345,96.95%
1401,16271.0,3,0.011224571,97.00%
1402,19385.0,0,0.04424114,97.07%
1403,20724.0,1,0.016843336,97.14%
1404,19235.0,2,-0.18090977,97.21%
1405,17997.0,1,-0.06747009,97.28%
1406,18713.0,1,0.16798602,97.34%
1407,20870.0,2,-0.05784614,97.41%
1408,20181.0,3,-0.034902725,97.48%
1409,23111.0,3,-0.11988605,97.56%
1410,19416.0,1,-0.009661729,97.63%
1411,23110.0,0,-0.0016970177,97.71%
1412,20330.0,4,-0.009514078,97.78%
1413,22631.0,2,-0.092747755,97.85%
1414,20095.0,3,-0.13640365,97.91%
1415,20087.0,3,0.035584092,97.98%
1416,20068.0,2,-0.06607578,98.05%
1417,20346.0,3,0.0035647508,98.12%
1418,22189.0,3,-0.0075678136,98.20%
1419,22305.0,3,-0.011091896,98.27%
1420,19780.0,3,0.036000486,98.34%
1421,22652.0,2,0.20330451,98.41%
1422,22426.0,1,-0.010380204,98.48%
1423,20891.0,2,-0.05811338,98.55%
1424,18411.0,3,-0.079789065,98.62%
1425,20389.0,0,-0.011644554,98.68%
1426,22830.0,3,-0.022999097,98.76%
1427,22142.0,2,0.030054389,98.83%
1428,16988.0,0,0.07917979,98.90%
1429,21997.0,3,0.05487396,98.97%
1430,21622.0,1,-0.0127340285,99.05%
1431,21929.0,1,-0.0120560005,99.12%
1432,22585.0,4,0.08469516,99.19%
1433,20266.0,2,0.06890329,99.27%
1434,20968.0,3,0.13677202,99.34%
1435,18962.0,2,-0.0122962985,99.41%
1436,19795.0,4,0.41420412,99.48%
1437,22410.0,2,-0.0040039807,99.55%
1438,20260.0,1,0.0041399077,99.63%
1439,20973.0,1,-0.00018360217,99.70%
1440,19826.0,3,0.020825287,99.76%
1441,17351.0,1,0.016805772,99.83%
1442,21795.0,2,-0.0038141375,99.90%
1443,20364.0,3,-0.037432242,99.97%
1444,22450.0,2,-0.01384474,100.04%
